mr,ref
"name[X-name], eatType[coffee shop], food[English], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",The X-name is near X-near.  It is a kids friendly coffee shop that serves English food with a high customer rating
"name[X-name], eatType[coffee shop], food[English], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",There is a kid friendly highly rated English coffee shop in the riverside area near X-near.  It is named X-name.
"name[X-name], eatType[coffee shop], food[English], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",X-name near X-near is a coffee shop serving English food with  a high customer rating are children friendly and on the riverside.
"name[X-name], eatType[coffee shop], food[English], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",X-name near the X-near at the riverside boasts the best English food at a coffee shop with a kid friendly environment known for its high customer rating.
"name[X-name], eatType[coffee shop], food[English], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",The X-name is kids friendly coffee shop that serves English food.  It is near X-near and has a high customer rating.
"name[X-name], eatType[coffee shop], food[English], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is an English coffee shop located in riverside near the X-near.  It boasts high ratings and is child-friendly.
"name[X-name], eatType[coffee shop], food[English], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]","Known for its high customer rating, you should check out the kid friendly environment at X-name located down by the riverside right near the X-near."
"name[X-name], eatType[coffee shop], food[English], customer rating[high], area[riverside], familyFriendly[yes], near[X-near]","X-name  is a coffee shop serving English food with  a high customer rating are children friendly and on the riverside, situated near the X-near"
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[no], near[X-near]",on the city centre is located a great coffee shop named X-name next to X-near
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop with great English food close to X-near
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop.  It offers English food.  It is not a family-friendly establishment.  It is located in the city centre area near X-near.  It has a low customer rating.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[no], near[X-near]","For a restaurant serving English food in the city centre, X-name is a coffee shop located near the X-near. Customers have given it a low rating, and it is not family-friendly."
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop that provides English food.  It is not a family-friendly establishment.  It is located in the city centre near X-near.  It has a low customer rating.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop serving English food near X-near in the city centre. It is not family-friendly and has a low customer rating.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[yes], near[X-near]","X-name, a family-friendly English food coffee shop near X-near in the city centre has a low customer rating."
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[yes], near[X-near]","The family-friendly coffee shop, X-name, serves English food in a family-friendly environment. It is neat X-near in the city centre and has a low customer rating."
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[yes], near[X-near]",The coffee shop named X-name is family-friendly and serves English food. It is located near X-near in the city centre and has a low customer rating.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[yes], near[X-near]",There is a family-friendly coffee shop X-name that serves English food located in the center of the city near X-near that has low customer rating.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[yes], near[X-near]",Near X-near is a coffee shop named X-name; it is family-friendly but low rated.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[city centre], familyFriendly[yes], near[X-near]",In the city centre area near X-near you will find X-name- a family-friendly coffee shop offering English food with low ratings.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-name is a family-friendly coffee shop that is located near the X-near which is outside the city centre.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee shop serving English food. It is located in the riverside area near X-near. with low ratings.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]","X-name offers English food and it has low customer rating. There is no family area. It is located in the riverside, near to X-near."
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee shop near the X-near. It is not family friendly.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-name found near X-near in riverside is a non family-friendly coffee shop that serves English foods and a low customer rating.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]","In the riverside, near to X-near is located a coffee shop named X-name that offers English food and it has low customer rating. There is no family area."
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",Located near  the X-near is a coffee shop that has something on the menu for the whole family called X-name.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",X-name is a one-one star coffee shop located near X-near.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]",North of the city centre there is a one-star coffee shop. X-name is located on the river beside X-near.
"name[X-name], eatType[coffee shop], food[English], customer rating[low], area[riverside], familyFriendly[no], near[X-near]","X-name is a English food, coffee shop that is not family-friendly near X-near in riverside with a low customer rating."
